0.000000000000000000e+00,0.000000000000000000e+00,4.450000000000000067e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.058163551132724704e-06,4.372050123131283245e-09,4.449745740805997607e-01,9.999999812356942241e-01,1.674174508935531224e-07,1.937229223343977808e-04,1.115243712653052732e-07,-1.123340763513914218e-04,2.190631811585419704e-03,-8.250869807257758121e-03,1.115551742402723281e-04,2.190451319298541543e-03,-8.250920470556016156e-03,4.897196980034102166e-05,2.140710877188573176e-03,-8.277551351272047220e-03,-5.021632740004469209e-05,2.140520719439672256e-03,-8.277632987055687230e-03,-2.529081775566362298e-03,2.186025061565641480e-06,-1.271295970011874187e-02,1.674174519407105766e-04,1.937229235460898591e-01,1.115243719628644247e-04,-5.616703817569571044e-02,1.095315905792709765e+00,-4.125434903628878658e+00,5.577758712013616144e-02,1.095225659649270655e+00,-4.125460235278008092e+00,2.448598490017050988e-02,1.070355438594286612e+00,-4.138775675636023443e+00,-2.510816370002234496e-02,1.070260359719836130e+00,-4.138816493527843754e+00
-5.058163551132724704e-06,4.372050123131283245e-09,4.449745740805997607e-01,9.999999812356942241e-01,1.674174508935531224e-07,1.937229223343977808e-04,1.115243712653052732e-07,-1.123340763513914218e-04,2.190631811585419704e-03,-8.250869807257758121e-03,1.115551742402723281e-04,2.190451319298541543e-03,-8.250920470556016156e-03,4.897196980034102166e-05,2.140710877188573176e-03,-8.277551351272047220e-03,-5.021632740004469209e-05,2.140520719439672256e-03,-8.277632987055687230e-03,-2.529081775566362298e-03,2.186025061565641480e-06,-1.271295970011874187e-02,1.674174519407105766e-04,1.937229235460898591e-01,1.115243719628644247e-04,-5.616703817569571044e-02,1.095315905792709765e+00,-4.125434903628878658e+00,5.577758712013616144e-02,1.095225659649270655e+00,-4.125460235278008092e+00,2.448598490017050988e-02,1.070355438594286612e+00,-4.138775675636023443e+00,-2.510816370002234496e-02,1.070260359719836130e+00,-4.138816493527843754e+00
-4.804633800662104820e-06,-1.614975168382259193e-05,4.449132001218588095e-01,9.999996578387023716e-01,-6.914730670875323185e-04,4.491811512033575004e-04,6.651141896714655337e-05,1.577060922761605762e-03,8.272039438204092932e-03,-2.421116441483682491e-02,1.861855059702751791e-03,5.245109760547608801e-03,-2.212696657810539480e-02,1.207794542154774515e-03,6.745407238022898405e-03,-2.329169327998361488e-02,2.522612536457753685e-03,5.835566546982208155e-03,-2.266869466011231515e-02,1.267648752353101385e-04,-8.077061866972861520e-03,-3.068697937047288465e-02,-6.916533693729233212e-01,2.554583983094820820e-01,6.626587005462904190e-02,8.446974995564986433e-01,3.040703813309336478e+00,-7.980147303789532742e+00,8.751499427312396939e-01,1.527329220624533690e+00,-6.938023053774688975e+00,5.794112861772167111e-01,2.302348180417162382e+00,-7.507070964355783360e+00,1.286414431928899038e+00,1.847522913771268094e+00,-7.195530836528314822e+00
-4.804633800662104820e-06,-1.614975168382259193e-05,4.449132001218588095e-01,9.999996578387023716e-01,-6.914730670875323185e-04,4.491811512033575004e-04,6.651141896714655337e-05,1.577060922761605762e-03,8.272039438204092932e-03,-2.421116441483682491e-02,1.861855059702751791e-03,5.245109760547608801e-03,-2.212696657810539480e-02,1.207794542154774515e-03,6.745407238022898405e-03,-2.329169327998361488e-02,2.522612536457753685e-03,5.835566546982208155e-03,-2.266869466011231515e-02,1.267648752353101385e-04,-8.077061866972861520e-03,-3.068697937047288465e-02,-6.916533693729233212e-01,2.554583983094820820e-01,6.626587005462904190e-02,8.446974995564986433e-01,3.040703813309336478e+00,-7.980147303789532742e+00,8.751499427312396939e-01,1.527329220624533690e+00,-6.938023053774688975e+00,5.794112861772167111e-01,2.302348180417162382e+00,-7.507070964355783360e+00,1.286414431928899038e+00,1.847522913771268094e+00,-7.195530836528314822e+00
2.980170680441415184e-05,-2.619802203670100832e-05,4.448166512793438887e-01,9.999989390747205942e-01,-1.319341050398501695e-03,6.091556570513170050e-04,-1.005883255450771625e-04,4.839933890537662098e-03,1.658415378227885359e-02,-4.510961792760858485e-02,5.241568752783057512e-03,1.203896614359123603e-02,-4.219907367617651422e-02,2.714782877097763778e-04,1.382948649774594883e-02,-4.364791631641150998e-02,3.153174860625261502e-03,1.327006306436054849e-02,-4.314644202769353509e-02,1.730317030253812616e-02,-5.024135176439207748e-03,-4.827442125745166901e-02,-6.277826141442802710e-01,1.601320912788500861e-01,-1.672710604146048774e-01,1.631436483888028421e+00,4.156057172037380454e+00,-1.044922675638587961e+01,1.689856846540152890e+00,3.396928191521813467e+00,-1.003605354903555913e+01,-4.681581272224990542e-01,3.542039629861525096e+00,-1.017811151821394766e+01,3.152811620837538964e-01,3.717248258689170193e+00,-1.023887368379060803e+01
2.980170680441415184e-05,-2.619802203670100832e-05,4.448166512793438887e-01,9.999989390747205942e-01,-1.319341050398501695e-03,6.091556570513170050e-04,-1.005883255450771625e-04,4.839933890537662098e-03,1.658415378227885359e-02,-4.510961792760858485e-02,5.241568752783057512e-03,1.203896614359123603e-02,-4.219907367617651422e-02,2.714782877097763778e-04,1.382948649774594883e-02,-4.364791631641150998e-02,3.153174860625261502e-03,1.327006306436054849e-02,-4.314644202769353509e-02,1.730317030253812616e-02,-5.024135176439207748e-03,-4.827442125745166901e-02,-6.277826141442802710e-01,1.601320912788500861e-01,-1.672710604146048774e-01,1.631436483888028421e+00,4.156057172037380454e+00,-1.044922675638587961e+01,1.689856846540152890e+00,3.396928191521813467e+00,-1.003605354903555913e+01,-4.681581272224990542e-01,3.542039629861525096e+00,-1.017811151821394766e+01,3.152811620837538964e-01,3.717248258689170193e+00,-1.023887368379060803e+01
6.580490094570585233e-05,-5.177710870630817196e-05,4.447128236624792175e-01,9.999949954427369558e-01,-2.998517129825326727e-03,9.062401804781694071e-04,-4.435236607829367520e-04,1.137129890386022468e-02,2.390619794091375372e-02,-6.936204780859353547e-02,1.206902961504017179e-02,2.146060488332797098e-02,-6.693604051785173592e-02,2.863304011693686927e-03,2.138504733279066039e-02,-6.744372672579779238e-02,3.997824313467609157e-03,2.325303693736339300e-02,-6.818011790638388303e-02,1.800159707064584794e-02,-1.278954333480358287e-02,-5.191380843234632420e-02,-1.679001329817116694e+00,2.973703036329616856e-01,-3.435664651372825062e-01,3.265682506661280904e+00,3.661022079317449496e+00,-1.212621494049247772e+01,3.413730431128557008e+00,4.710819369868367801e+00,-1.236848342083760954e+01,1.295912861991955101e+00,3.777780417522356160e+00,-1.189790520469313684e+01,4.223247264211736351e-01,4.991486936501421390e+00,-1.251683793934517297e+01
6.580490094570585233e-05,-5.177710870630817196e-05,4.447128236624792175e-01,9.999949954427369558e-01,-2.998517129825326727e-03,9.062401804781694071e-04,-4.435236607829367520e-04,1.137129890386022468e-02,2.390619794091375372e-02,-6.936204780859353547e-02,1.206902961504017179e-02,2.146060488332797098e-02,-6.693604051785173592e-02,2.863304011693686927e-03,2.138504733279066039e-02,-6.744372672579779238e-02,3.997824313467609157e-03,2.325303693736339300e-02,-6.818011790638388303e-02,1.800159707064584794e-02,-1.278954333480358287e-02,-5.191380843234632420e-02,-1.679001329817116694e+00,2.973703036329616856e-01,-3.435664651372825062e-01,3.265682506661280904e+00,3.661022079317449496e+00,-1.212621494049247772e+01,3.413730431128557008e+00,4.710819369868367801e+00,-1.236848342083760954e+01,1.295912861991955101e+00,3.777780417522356160e+00,-1.189790520469313684e+01,4.223247264211736351e-01,4.991486936501421390e+00,-1.251683793934517297e+01
5.998189201872091271e-05,-7.622199229905153584e-05,4.445611755380768915e-01,9.999886984796495515e-01,-4.463111018200949069e-03,1.478347776224911685e-03,-7.057201059686747657e-04,1.647442635763095298e-02,3.323867788166121745e-02,-9.730722635932131936e-02,1.854033464982007828e-02,2.965135504039109748e-02,-9.425978352126007653e-02,3.819644569775666829e-03,2.689447916946434425e-02,-9.400481315512315694e-02,6.170642252210773587e-03,3.170922066758640606e-02,-9.576087471421726449e-02,-2.911504463492468886e-03,-1.222244179637168270e-02,-7.582406220116519324e-02,-1.464622190883783093e+00,5.722473000108738717e-01,-2.618098361466165702e-01,2.551563726885365035e+00,4.666239970373730728e+00,-1.397258927536388740e+01,3.235652517389953076e+00,4.095375078531564128e+00,-1.366187150170416587e+01,4.781702790409899650e-01,2.754715918336841263e+00,-1.328054321466268384e+01,1.086408969371582378e+00,4.228091865111506031e+00,-1.379037840391668901e+01
