0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.204356980943862288e-01,3.013602221939063464e-01,-8.880000000000000115e-01,6.081697474493669153e-01,8.389777118033854564e-02,-8.880000000000000115e-01,-6.092016516035824170e-01,2.064476831159840209e-01,-8.880000000000000115e-01,-6.270431319553432248e-01,5.137144733156225884e-01,-8.880000000000000115e-01
1.204356980943862288e-01,3.013602221939063464e-01,-8.880000000000000115e-01,6.081697474493669153e-01,8.389777118033854564e-02,-8.880000000000000115e-01,-6.092016516035824170e-01,2.064476831159840209e-01,-8.880000000000000115e-01,-6.270431319553432248e-01,5.137144733156225884e-01,-8.880000000000000115e-01
-1.933963531759130827e-01,2.129756927601448857e-01,-1.079390730425982659e+00,-5.438301094085269405e-01,4.040197808772386656e-01,-1.100046421923116080e+00,3.432636215798866575e-01,-6.860000000000000542e-01,-8.880000000000000115e-01,4.190485878196075764e-01,-1.337707934590756653e-01,-8.880000000000000115e-01
-1.933963531759130827e-01,2.129756927601448857e-01,-1.079390730425982659e+00,-5.438301094085269405e-01,4.040197808772386656e-01,-1.100046421923116080e+00,3.432636215798866575e-01,-6.860000000000000542e-01,-8.880000000000000115e-01,4.190485878196075764e-01,-1.337707934590756653e-01,-8.880000000000000115e-01
-4.668770128721808632e-01,2.293992783569019367e-01,-1.598341436407269667e+00,8.128947844935661138e-01,6.241834526275937822e-01,-1.183601451785568193e+00,-6.112208593760524167e-01,-1.285668643147560020e-01,-8.880000000000000115e-01,-2.399096925227346411e-01,6.126230953213457342e-01,-1.002453949940201205e+00
-4.668770128721808632e-01,2.293992783569019367e-01,-1.598341436407269667e+00,8.128947844935661138e-01,6.241834526275937822e-01,-1.183601451785568193e+00,-6.112208593760524167e-01,-1.285668643147560020e-01,-8.880000000000000115e-01,-2.399096925227346411e-01,6.126230953213457342e-01,-1.002453949940201205e+00
1.345882320026036139e-01,-6.787571312471276652e-01,-8.880000000000000115e-01,8.576659785228089861e-02,1.154939752881432719e-01,-8.880000000000000115e-01,-2.562232287799370289e-01,2.046369823390903342e-03,-9.070148272725671035e-01,6.860682252146456106e-01,1.698353253765463311e-01,-1.743092425887374564e+00
1.345882320026036139e-01,-6.787571312471276652e-01,-8.880000000000000115e-01,8.576659785228089861e-02,1.154939752881432719e-01,-8.880000000000000115e-01,-2.562232287799370289e-01,2.046369823390903342e-03,-9.070148272725671035e-01,6.860682252146456106e-01,1.698353253765463311e-01,-1.743092425887374564e+00
4.561162073816819595e-01,-6.487708530830572223e-03,-1.339797380723793729e+00,-3.185668369660619170e-01,9.735324740576191127e-01,-1.464090131731296651e+00,7.973142557394405916e-01,1.480841662743262344e+00,-1.265444918261046769e+00,-2.752749684923446738e-01,7.569485485171814076e-01,-8.880000000000000115e-01
4.561162073816819595e-01,-6.487708530830572223e-03,-1.339797380723793729e+00,-3.185668369660619170e-01,9.735324740576191127e-01,-1.464090131731296651e+00,7.973142557394405916e-01,1.480841662743262344e+00,-1.265444918261046769e+00,-2.752749684923446738e-01,7.569485485171814076e-01,-8.880000000000000115e-01
-2.192041944376936224e-01,-3.175050524553089670e-01,-9.887355268087606452e-01,2.100101300189843312e-01,-4.281414871221660423e-01,-8.880000000000000115e-01,8.629999999999999893e-01,2.944987134856971722e-01,-1.135532137702707445e+00,-2.620004010404146655e-01,-3.686999184416640540e-01,-1.269383345787261197e+00
-2.192041944376936224e-01,-3.175050524553089670e-01,-9.887355268087606452e-01,2.100101300189843312e-01,-4.281414871221660423e-01,-8.880000000000000115e-01,8.629999999999999893e-01,2.944987134856971722e-01,-1.135532137702707445e+00,-2.620004010404146655e-01,-3.686999184416640540e-01,-1.269383345787261197e+00
-1.554421812070621023e-01,7.254862428601392965e-01,-1.093917762734472943e+00,-7.463388580463419242e-01,1.554370088234870551e+00,-8.880000000000000115e-01,7.809954573630348840e-01,-4.044394091324956531e-01,-1.584794170033086536e+00,8.629999999999999893e-01,1.018465352044374050e+00,-8.880000000000000115e-01
-1.554421812070621023e-01,7.254862428601392965e-01,-1.093917762734472943e+00,-7.463388580463419242e-01,1.554370088234870551e+00,-8.880000000000000115e-01,7.809954573630348840e-01,-4.044394091324956531e-01,-1.584794170033086536e+00,8.629999999999999893e-01,1.018465352044374050e+00,-8.880000000000000115e-01
8.629999999999999893e-01,-4.959477237453215892e-01,-8.880000000000000115e-01,5.480877980181203535e-01,8.285566831946118427e-01,-8.880000000000000115e-01,-5.310210836305662152e-01,6.965356072699686596e-01,-1.161460741277886122e+00,6.871470141613142957e-01,-3.831221424442076695e-01,-8.880000000000000115e-01
8.629999999999999893e-01,-4.959477237453215892e-01,-8.880000000000000115e-01,5.480877980181203535e-01,8.285566831946118427e-01,-8.880000000000000115e-01,-5.310210836305662152e-01,6.965356072699686596e-01,-1.161460741277886122e+00,6.871470141613142957e-01,-3.831221424442076695e-01,-8.880000000000000115e-01
8.629999999999999893e-01,2.755766937654384741e+00,-1.090308224847771568e+00,3.993205696874361221e-01,-3.534321205924120801e-01,-1.020467060919592051e+00,6.342013400542457768e-01,-5.032710653904065579e-01,-8.880000000000000115e-01,8.218179119591166870e-01,-6.860000000000000542e-01,-8.880000000000000115e-01
8.629999999999999893e-01,2.755766937654384741e+00,-1.090308224847771568e+00,3.993205696874361221e-01,-3.534321205924120801e-01,-1.020467060919592051e+00,6.342013400542457768e-01,-5.032710653904065579e-01,-8.880000000000000115e-01,8.218179119591166870e-01,-6.860000000000000542e-01,-8.880000000000000115e-01
-8.040668066552270066e-01,1.169610970107929138e+00,-1.092716257506706201e+00,2.854223199015426538e-01,1.014770418432668020e+00,-2.051107503360608764e+00,7.187276383157219506e-01,2.095870173335136477e-01,-1.238403075531494979e+00,1.168700054408882971e-01,-6.649798312013546209e-01,-1.321147290052072210e+00
-8.040668066552270066e-01,1.169610970107929138e+00,-1.092716257506706201e+00,2.854223199015426538e-01,1.014770418432668020e+00,-2.051107503360608764e+00,7.187276383157219506e-01,2.095870173335136477e-01,-1.238403075531494979e+00,1.168700054408882971e-01,-6.649798312013546209e-01,-1.321147290052072210e+00
1.863378752249898740e-01,-6.860000000000000542e-01,-1.093685108997216382e+00,-8.629999999999999893e-01,-6.860000000000000542e-01,-1.165801041657900772e+00,-5.383181809025956444e-01,1.450971069442974937e+00,-1.265008611004586392e+00,-8.629999999999999893e-01,5.835183384858408928e-01,-1.049090625216327233e+00
